date	post_id	title	url
2020-05-23	119518	Weekend reads: Hamsters, cats, dogs, and other fake authors; a fraudster regains her medical license; how to ruin journal titles	https://retractionwatch.com/2020/05/23/weekend-reads-hamsters-cats-dogs-and-other-fake-authors-a-fraudster-regains-her-medical-license-how-to-ruin-journal-titles/
2020-05-21	119513	French hydroxychloroquine-COVID-19 study withdrawn	https://retractionwatch.com/2020/05/21/french-hydroxychloroquine-covid-19-study-withdrawn/
2020-05-20	119490	Associate VP for research at Georgia State is up to 10 retractions	https://retractionwatch.com/2020/05/20/associate-vp-for-research-at-georgia-state-is-up-to-10-retractions/
2020-05-18	119478	Another whodunit: The author no one can find	https://retractionwatch.com/2020/05/18/another-whodunit-the-author-no-one-can-find/
2020-05-16	119470	Weekend reads: Revelations about a controversial COVID-19 study; weaponizing uncertainty; a ‘super-spotter’ of duplicated images	https://retractionwatch.com/2020/05/16/weekend-reads-revelations-about-a-controversial-covid-19-study-weaponizing-uncertainty-a-super-spotter-of-duplicated-images/
2020-05-15	119464	Materials science group loses four papers, has four more flagged	https://retractionwatch.com/2020/05/15/materials-science-group-loses-four-papers-has-four-more-flagged/
2020-05-14	119427	A whodunit: Journal retracts paper that copied from an unpublished manuscript	https://retractionwatch.com/2020/05/14/a-whodunit-journal-retracts-paper-that-copied-from-an-unpublished-manuscript/
2020-05-13	119450	Cancer researcher loses defamation suit against critic	https://retractionwatch.com/2020/05/13/cancer-researcher-loses-defamation-suit-against-critic/
2020-05-09	119416	Weekend reads: A COVID-19 conspiracy theory; a 15-year-old publishes in NEJM; the need for speed	https://retractionwatch.com/2020/05/09/weekend-reads-a-covid-19-conspiracy-theory-a-15-year-old-publishes-in-nejm-the-need-for-speed/
2020-05-06	119395	Who is Judy Mikovits?	https://retractionwatch.com/2020/05/06/who-is-judy-mikovits/
2020-05-06	119385	The circle of life, publish or perish edition: Two journals retract more than 40 papers	https://retractionwatch.com/2020/05/06/the-circle-of-life-publish-or-perish-edition-two-journals-retract-more-than-40-papers/
2020-05-05	119374	This Giving Tuesday Now, please consider supporting Retraction Watch	https://retractionwatch.com/2020/05/05/this-giving-tuesday-now-please-consider-supporting-retraction-watch/
2020-05-02	119365	Weekend reads: Retracted COVID-19 papers; a coronavirus study kept under wraps; Harvard and Jeffrey Epstein	https://retractionwatch.com/2020/05/02/weekend-reads-retracted-covid-19-papers-a-coronavirus-study-kept-under-wraps-harvard-and-jeffrey-epstein/
2020-05-01	119336	Litigious OSU cancer researcher earns his 10th retraction	https://retractionwatch.com/2020/05/01/litigious-osu-cancer-researcher-earns-his-11th-retraction/
2020-04-28	119332	Publisher slaps expressions of concern on 20 papers by nutrition supplement-selling doctor	https://retractionwatch.com/2020/04/28/publisher-slaps-expressions-of-concern-on-20-papers-by-nutrition-supplement-selling-doctor/
